Unnamed: 0,narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,grid_location,prior_grid,lhand_vposition,lhand_hposition,rhand_vposition,rhand_hposition,hand_in_use,Unnamed: 22
28041,P26_105_68,P26,P26_105,03:29.1,03:29.4,03:29.9,10469,10495,pick up jar,pick-up,0,jar,40,['jar'],[40],,,,,,,,
28042,P26_105_69,P26,P26_105,03:29.6,03:29.8,03:30.6,10489,10528,put down jar,put-down,1,jar,40,['jar'],[40],,,,,,,,
28044,P26_105_70,P26,P26_105,03:30.6,03:30.7,03:33.0,10533,10651,open crispy pancakes package,open,3,package:crispy:pancake,26,['package:crispy:pancake'],[26],"(2,3)","(4,3)",0,0,0,0,both,
28045,P26_105_71,P26,P26_105,03:35.1,03:35.0,03:36.3,10752,10817,pick up crispy pancakes,pick-up,0,pancake:crispy,184,['pancake:crispy'],[184],"(2,3)","(2,3)",0,0,-1,-1,left,
28046,P26_105_72,P26,P26_105,03:36.6,03:36.4,03:37.2,10822,10862,put down crispy pancake,put-down,1,pancake:crispy,184,['pancake:crispy'],[184],"(2,3)","(2,3)",0,0,-1,-1,left,
28047,P26_105_73,P26,P26_105,03:37.6,03:37.2,03:38.5,10859,10924,pick up crispy pancake,pick-up,0,pancake:crispy,184,['pancake:crispy'],[184],"(2,3)","(2,3)",0,0,-1,-1,left,
28048,P26_105_74,P26,P26_105,03:39.1,03:38.8,03:39.7,10938,10983,put down crispy pancake,put-down,1,pancake:crispy,184,['pancake:crispy'],[184],"(2,3)","(2,3)",0,0,-1,-1,left,
28049,P26_105_75,P26,P26_105,03:40.4,03:39.8,03:41.2,10989,11058,pick up crispy pancake,pick-up,0,pancake:crispy,184,['pancake:crispy'],[184],"(2,3)","(2,3)",0,0,-1,-1,left,
28050,P26_105_76,P26,P26_105,03:41.9,03:41.3,03:42.5,11063,11123,put down crispy pancake,put-down,1,pancake:crispy,184,['pancake:crispy'],[184],"(2,3)","(2,3)",0,0,-1,-1,left,
28051,P26_105_77,P26,P26_105,03:42.4,03:42.4,03:43.4,11118,11172,pick up crispy pancake,pick-up,0,pancake:crispy,184,['pancake:crispy'],[184],"(2,3)","(2,3)",0,0,-1,-1,left,
28052,P26_105_78,P26,P26_105,03:43.4,03:43.5,03:44.4,11177,11221,put down crispy pancake,put-down,1,pancake:crispy,184,['pancake:crispy'],[184],"(2,3)","(2,3)",0,0,-1,-1,left,
28053,P26_105_79,P26,P26_105,03:44.4,03:44.2,03:46.1,11211,11307,pick up crispy pancake,pick-up,0,pancake:crispy,184,['pancake:crispy'],[184],"(2,3)","(2,3)",0,0,-1,-1,left,
28056,P26_105_81,P26,P26_105,03:46.9,03:45.3,03:46.2,11265,11308,pick up crispy pancake,pick-up,0,pancake:crispy,184,['pancake:crispy'],[184],"(2,3)","(2,3)",0,0,-1,-1,left,
28055,P26_105_80,P26,P26_105,03:46.4,03:46.1,03:46.9,11305,11346,put down crispy pancake,put-down,1,pancake:crispy,184,['pancake:crispy'],[184],"(2,3)","(2,3)",0,0,-1,-1,left,
28057,P26_105_82,P26,P26_105,03:48.6,03:46.2,03:46.8,11308,11341,put down crispy pancake,put-down,1,pancake:crispy,184,['pancake:crispy'],[184],"(2,3)","(2,3)",0,0,-1,-1,left,
28058,P26_105_83,P26,P26_105,03:53.6,03:53.3,03:54.5,11667,11727,open freezer,open,3,freezer,113,['freezer'],[113],,,,,,,,
28059,P26_105_84,P26,P26_105,03:54.1,03:54.6,03:55.6,11732,11781,put down crispy pancake package,put-down,1,package:crispy:pancake,26,['package:crispy:pancake'],[26],,,,,,,,
28060,P26_105_85,P26,P26_105,03:55.6,03:55.0,03:56.4,11752,11822,close freezer,close,4,freezer,113,['freezer'],[113],,,,,,,,
28061,P26_105_86,P26,P26_105,03:58.6,03:58.8,04:00.2,11939,12012,pick up fish fingers package,pick-up,0,package:fish:finger,26,['package:fish:finger'],[26],,,,,,,,
28062,P26_105_87,P26,P26_105,03:59.9,03:59.4,04:04.0,11969,12201,open fish fingers package,open,3,package:fish:finger,26,['package:fish:finger'],[26],,,,,,,,
28063,P26_105_88,P26,P26_105,04:06.4,04:03.1,04:08.1,12153,12407,pick up fish finger,pick-up,0,finger:fish,197,['finger:fish'],[197],"(2,3)","(2,3)",0,0,-1,-1,left,
28064,P26_105_89,P26,P26_105,04:08.4,04:08.0,04:12.1,12399,12605,put down fish fingers,put-down,1,finger:fish,197,['finger:fish'],[197],"(2,3)","(2,3)",0,0,-1,-1,left,
28066,P26_105_90,P26,P26_105,04:13.9,04:13.0,04:16.3,12651,12815,close fish fingers package,close,4,package:fish:finger,26,['package:fish:finger'],[26],,,,,,,,
28067,P26_105_91,P26,P26_105,04:18.1,04:17.9,04:18.9,12892,12944,open freezer,open,3,freezer,113,['freezer'],[113],,,,,,,,
28068,P26_105_92,P26,P26_105,04:19.1,04:18.9,04:20.2,12947,13010,put down fish fingers package,put-down,1,package:fish:finger,26,['package:fish:finger'],[26],,,,,,,,
28069,P26_105_93,P26,P26_105,04:21.9,04:21.8,04:23.2,13090,13162,turn on oven,turn-on,6,oven,46,['oven'],[46],"(4,1)","(2,3)",7,0,7,0,both,
28070,P26_105_94,P26,P26_105,04:23.1,04:23.3,04:24.2,13164,13210,open oven,open,3,oven,46,['oven'],[46],,,,,,,,
28071,P26_105_95,P26,P26_105,04:24.6,04:24.1,04:25.7,13206,13284,close oven,close,4,oven,46,['oven'],[46],,,,,,,,
28072,P26_105_96,P26,P26_105,04:28.6,04:28.5,04:29.6,13422,13482,pick up fish finger,pick-up,0,finger:fish,197,['finger:fish'],[197],"(2,3)","(4,1)",0,0,0,0,both,
28073,P26_105_97,P26,P26_105,04:29.4,04:29.5,04:32.0,13476,13600,put down fish finger,put-down,1,finger:fish,197,['finger:fish'],[197],"(2,3)","(2,3)",0,0,0,0,both,
28074,P26_105_98,P26,P26_105,04:32.1,04:31.9,04:33.2,13596,13659,pick up fish fingers,pick-up,0,finger:fish,197,['finger:fish'],[197],"(2,3)","(2,3)",0,0,0,0,both,
28075,P26_105_99,P26,P26_105,04:32.9,04:33.3,04:35.1,13663,13757,put down fish finger,put-down,1,finger:fish,197,['finger:fish'],[197],"(2,3)","(2,3)",0,0,0,0,both,
27908,P26_105_100,P26,P26_105,04:34.3,04:35.2,04:38.8,13762,13938,put down fish finger,put-down,1,finger:fish,197,['finger:fish'],[197],"(2,3)",,1,0,1,0,both,
27909,P26_105_101,P26,P26_105,04:38.1,04:36.8,04:37.9,13842,13895,put down fish finger,put-down,1,finger:fish,197,['finger:fish'],[197],"(2,3)","(2,3)",1,0,1,0,both,
27910,P26_105_102,P26,P26_105,04:38.6,04:38.6,04:39.6,13928,13978,pick up fish finger,pick-up,0,finger:fish,197,['finger:fish'],[197],"(2,3)","(2,3)",1,0,1,0,both,
27911,P26_105_103,P26,P26_105,04:39.8,04:39.4,04:40.8,13970,14040,pick up fish finger,pick-up,0,finger:fish,197,['finger:fish'],[197],"(2,3)","(2,3)",1,0,1,0,both,
27914,P26_105_106,P26,P26_105,04:44.1,04:40.8,04:41.2,14038,14062,put down fish finger,put-down,1,finger:fish,197,['finger:fish'],[197],"(2,3)","(2,3)",1,0,1,0,both,
27912,P26_105_104,P26,P26_105,04:40.8,04:41.7,04:42.9,14082,14144,put down fish finger,put-down,1,finger:fish,197,['finger:fish'],[197],"(2,3)","(2,3)",1,0,1,0,both,
27915,P26_105_107,P26,P26_105,04:45.1,04:42.7,04:43.5,14133,14173,pick up fish finger,pick-up,0,finger:fish,197,['finger:fish'],[197],"(2,3)","(2,3)",1,0,1,0,both,
27913,P26_105_105,P26,P26_105,04:41.6,04:43.9,04:44.9,14195,14244,put down fish finger,put-down,1,finger:fish,197,['finger:fish'],[197],"(2,3)","(2,3)",1,0,1,0,both,
27916,P26_105_108,P26,P26_105,04:46.6,04:45.9,04:46.9,14294,14343,put down fish finger,put-down,1,finger:fish,197,['finger:fish'],[197],"(2,3)","(2,3)",1,0,1,0,both,
27917,P26_105_109,P26,P26_105,04:49.1,04:48.9,04:50.1,14442,14507,open cupboard,open,3,cupboard,3,['cupboard'],[3],,,,,,,,
27919,P26_105_110,P26,P26_105,04:51.6,04:49.9,04:52.5,14492,14624,open oil,open,3,oil,31,['oil'],[31],,,,,,,,
27920,P26_105_111,P26,P26_105,04:52.6,04:50.0,04:53.0,14500,14651,put down lid,put-down,1,lid,6,['lid'],[6],,,,,,,,
27921,P26_105_112,P26,P26_105,04:54.4,04:53.1,05:08.9,14654,15444,pour oil,pour,9,oil,31,['oil'],[31],"(2,3)","(2,3)",0,0,-1,-1,left,
27922,P26_105_113,P26,P26_105,05:09.1,05:08.6,05:09.9,15432,15494,pick up lid,pick-up,0,lid,6,['lid'],[6],,,,,,,,
27923,P26_105_114,P26,P26_105,05:10.1,05:09.8,05:12.5,15490,15623,close oil bottle,close,4,bottle:oil,15,['bottle:oil'],[15],,,,,,,,
27924,P26_105_115,P26,P26_105,05:13.1,05:12.3,05:14.3,15616,15715,put down oil,put-down,1,oil,31,['oil'],[31],,,,,,,,
27925,P26_105_116,P26,P26_105,05:18.9,05:14.3,05:20.3,15716,16016,pick up baking tray,pick-up,0,tray:baking,35,['tray:baking'],[35],"(2,3)","(2,3)",0,0,0,0,both,
27926,P26_105_117,P26,P26_105,05:22.6,05:20.2,05:23.4,16010,16172,put down baking tray,put-down,1,tray:baking,35,['tray:baking'],[35],"(4,2)","(2,3)",0,0,0,0,both,
27927,P26_105_118,P26,P26_105,05:23.9,05:23.5,05:25.1,16174,16257,open oven,open,3,oven,46,['oven'],[46],"(4,2)","(4,2)",7,0,-1,-1,left,
27928,P26_105_119,P26,P26_105,05:25.9,05:25.2,05:26.7,16262,16333,pick up baking tray,pick-up,0,tray:baking,35,['tray:baking'],[35],"(4,2)","(4,2)",0,0,0,0,both,
27930,P26_105_120,P26,P26_105,05:28.1,05:26.7,05:29.4,16335,16471,put oven rack,put,1,rack:oven,110,['rack:oven'],[110],"(4,2)","(4,2)",1,0,-1,-1,left,
27931,P26_105_121,P26,P26_105,05:29.6,05:28.9,05:32.5,16446,16625,close oven,close,4,oven,46,['oven'],[46],"(4,2)","(4,2)",1,0,-1,-1,left,
27932,P26_105_122,P26,P26_105,05:38.1,05:35.9,05:38.5,16794,16923,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],,,,,,,,
27933,P26_105_123,P26,P26_105,05:38.4,05:38.5,05:39.2,16925,16961,remove lid,remove,12,lid,6,['lid'],[6],,,,,,,,
27934,P26_105_124,P26,P26_105,05:40.1,05:39.8,06:01.1,16988,18052,stir,stir,10,food,34,['food'],[34],"(3,3)","(4,2)",0,0,-1,-1,left,
27935,P26_105_125,P26,P26_105,06:00.9,06:01.0,06:02.0,18049,18099,put down lid,put-down,1,lid,6,['lid'],[6],,,,,,,,
27936,P26_105_126,P26,P26_105,06:02.1,06:02.2,06:03.5,18112,18175,put down spoon,put-down,1,spoon,1,['spoon'],[1],,,,,,,,
27937,P26_105_127,P26,P26_105,06:03.9,06:03.0,06:04.9,18151,18243,adjust flame,adjust,17,flame,24,['flame'],[24],"(3,3)","(3,3)",1,0,-1,-1,left,
27938,P26_105_128,P26,P26_105,06:06.1,06:06.4,06:07.0,18321,18347,pick up tray,pick-up,0,tray,35,['tray'],[35],,,,,,,,
27939,P26_105_129,P26,P26_105,06:07.4,06:07.6,06:08.2,18377,18412,put down tray,put-down,1,tray,35,['tray'],[35],,,,,,,,
27941,P26_105_130,P26,P26_105,06:09.6,06:09.2,06:12.5,18459,18626,pick up table cloth,pick-up,0,cloth:table,17,['cloth:table'],[17],,,,,,,,
27942,P26_105_131,P26,P26_105,06:12.6,06:12.1,06:19.5,18607,18976,fold towel,fold,28,towel,52,['towel'],[52],,,,,,,,
27943,P26_105_132,P26,P26_105,06:20.6,06:19.9,06:21.1,18996,19053,put down tea towel,put-down,1,towel:tea,52,['towel:tea'],[52],,,,,,,,
27944,P26_105_133,P26,P26_105,06:22.1,06:22.2,06:23.4,19109,19169,open drawer,open,3,drawer,8,['drawer'],[8],,,,,,,,
27945,P26_105_134,P26,P26_105,06:23.1,06:23.4,06:24.3,19168,19216,pick up towel,pick-up,0,towel,52,['towel'],[52],,,,,,,,
27946,P26_105_135,P26,P26_105,06:24.4,06:24.4,06:25.1,19218,19257,close drawer,close,4,drawer,8,['drawer'],[8],,,,,,,,
27947,P26_105_136,P26,P26_105,06:29.1,06:29.9,06:40.3,19494,20015,put down table cloth,put-down,1,cloth:table,17,['cloth:table'],[17],,,,,,,,
27948,P26_105_137,P26,P26_105,06:49.9,06:49.9,06:51.0,20495,20551,pick up plate,pick-up,0,plate,2,['plate'],[2],,,,,,,,
27949,P26_105_138,P26,P26_105,06:51.6,06:51.5,06:52.6,20575,20630,put down plates,put-down,1,plate,2,['plate'],[2],,,,,,,,
27950,P26_105_139,P26,P26_105,06:54.1,06:53.3,06:55.0,20665,20749,open cupboard,open,3,cupboard,3,['cupboard'],[3],,,,,,,,
27952,P26_105_140,P26,P26_105,06:55.1,06:55.1,06:56.0,20754,20800,open cupboard,open,3,cupboard,3,['cupboard'],[3],,,,,,,,
27953,P26_105_141,P26,P26_105,06:56.1,06:57.0,07:00.0,20850,21000,pick up plates,pick-up,0,plate,2,['plate'],[2],,,,,,,,
27954,P26_105_142,P26,P26_105,07:00.6,07:00.1,07:02.4,21005,21122,put down plates,put-down,1,plate,2,['plate'],[2],,,,,,,,
27955,P26_105_143,P26,P26_105,07:02.9,07:02.4,07:06.5,21120,21327,pick up plates,pick-up,0,plate,2,['plate'],[2],,,,,,,,
27956,P26_105_144,P26,P26_105,07:07.4,07:06.5,07:08.6,21327,21427,put down plate,put-down,1,plate,2,['plate'],[2],,,,,,,,
27957,P26_105_145,P26,P26_105,07:09.4,07:08.6,07:10.4,21431,21522,put down plate,put-down,1,plate,2,['plate'],[2],,,,,,,,
27958,P26_105_146,P26,P26_105,07:10.9,07:10.4,07:12.0,21519,21600,put down plate,put-down,1,plate,2,['plate'],[2],,,,,,,,
27959,P26_105_147,P26,P26_105,07:12.9,07:12.7,07:14.3,21633,21717,pick up plates,pick-up,0,plate,2,['plate'],[2],,,,,,,,
27960,P26_105_148,P26,P26_105,07:14.9,07:14.3,07:16.4,21715,21818,put down plates,put-down,1,plate,2,['plate'],[2],,,,,,,,
27961,P26_105_149,P26,P26_105,07:16.4,07:16.6,07:17.8,21827,21889,close cupboard,close,4,cupboard,3,['cupboard'],[3],,,,,,,,
27963,P26_105_150,P26,P26_105,07:19.4,07:19.4,07:20.6,21970,22028,open drawer,open,3,drawer,8,['drawer'],[8],,,,,,,,
27964,P26_105_151,P26,P26_105,07:20.9,07:20.5,07:23.3,22023,22167,pick up knives,pick-up,0,knife,4,['knife'],[4],,,,,,,,
27965,P26_105_152,P26,P26_105,07:23.6,07:23.4,07:25.4,22172,22269,pick up forks,pick-up,0,fork,14,['fork'],[14],,,,,,,,
27966,P26_105_153,P26,P26_105,07:25.1,07:25.2,07:26.1,22258,22306,close drawer,close,4,drawer,8,['drawer'],[8],,,,,,,,
27967,P26_105_154,P26,P26_105,07:26.4,07:26.2,07:27.5,22311,22376,put down cutlery,put-down,1,cutlery,58,['cutlery'],[58],,,,,,,,
27968,P26_105_155,P26,P26_105,07:29.1,07:27.6,07:30.0,22380,22502,put down fork,put-down,1,fork,14,['fork'],[14],,,,,,,,
27969,P26_105_156,P26,P26_105,07:29.6,07:29.4,07:30.2,22469,22508,put down knife,put-down,1,knife,4,['knife'],[4],,,,,,,,
27970,P26_105_157,P26,P26_105,07:30.6,07:30.2,07:31.2,22508,22561,put down fork,put-down,1,fork,14,['fork'],[14],,,,,,,,
27971,P26_105_158,P26,P26_105,07:31.4,07:31.3,07:32.0,22566,22600,put down knife,put-down,1,knife,4,['knife'],[4],,,,,,,,
27972,P26_105_159,P26,P26_105,07:34.6,07:34.5,07:35.1,22723,22756,open cupboard,open,3,cupboard,3,['cupboard'],[3],,,,,,,,
27974,P26_105_160,P26,P26_105,07:35.6,07:36.3,07:36.9,22815,22842,pick glasses,pick,0,glass,10,['glass'],[10],,,,,,,,
27975,P26_105_161,P26,P26_105,07:40.4,07:40.1,07:41.0,23005,23047,put down glass,put-down,1,glass,10,['glass'],[10],,,,,,,,
27976,P26_105_162,P26,P26_105,07:41.1,07:41.0,07:41.7,23048,23085,put down glass,put-down,1,glass,10,['glass'],[10],,,,,,,,
27977,P26_105_163,P26,P26_105,07:41.9,07:41.8,07:42.8,23090,23138,put down glass,put-down,1,glass,10,['glass'],[10],,,,,,,,
27978,P26_105_164,P26,P26_105,07:44.6,07:44.5,07:45.1,23222,23256,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],,,,,,,,
27979,P26_105_165,P26,P26_105,07:45.6,07:45.4,07:46.2,23270,23307,remove lid,remove,12,lid,6,['lid'],[6],,,,,,,,
27980,P26_105_166,P26,P26_105,07:47.1,07:46.4,07:58.5,23318,23923,stir,stir,10,food,34,['food'],[34],"(3,3)",,0,0,-1,-1,left,
27981,P26_105_167,P26,P26_105,07:58.9,07:58.6,08:01.1,23928,24055,put down lid,put-down,1,lid,6,['lid'],[6],,,,,,,,
27982,P26_105_168,P26,P26_105,08:02.1,08:01.4,08:02.9,24070,24142,put down spoon,put-down,1,spoon,1,['spoon'],[1],,,,,,,,
27983,P26_105_169,P26,P26_105,08:02.9,08:03.0,08:03.8,24148,24192,remove lid,remove,12,lid,6,['lid'],[6],,,,,,,,
27985,P26_105_170,P26,P26_105,08:04.1,08:04.1,08:04.9,24203,24243,put down lid,put-down,1,lid,6,['lid'],[6],,,,,,,,
28076,P26_106_0,P26,P26_106,00:02.1,00:02.4,00:05.0,117,250,remove lid,remove,12,lid,6,['lid'],[6],,,,,,,,
28077,P26_106_1,P26,P26_106,00:06.6,00:06.0,00:09.0,301,449,put down lid,put-down,1,lid,6,['lid'],[6],,,,,,,,
28088,P26_106_2,P26,P26_106,00:09.4,00:07.0,00:10.6,350,528,pick up plate,pick-up,0,plate,2,['plate'],[2],,,,,,,,
28091,P26_106_3,P26,P26_106,00:11.6,00:10.6,00:15.4,529,770,put down pasta,put-down,1,pasta,45,['pasta'],[45],,,,,,,,
28092,P26_106_4,P26,P26_106,00:17.9,00:15.5,00:18.7,773,935,put down plate,put-down,1,plate,2,['plate'],[2],,,,,,,,
28093,P26_106_5,P26,P26_106,00:19.4,00:18.6,00:19.9,928,995,open cupboard,open,3,cupboard,3,['cupboard'],[3],,,,,,,,
28094,P26_106_6,P26,P26_106,00:20.6,00:19.8,00:21.7,992,1086,pick up salt,pick-up,0,salt,38,['salt'],[38],,,,,,,,
28095,P26_106_7,P26,P26_106,00:25.9,00:21.8,00:29.9,1088,1495,pour salt,pour,9,salt,38,['salt'],[38],"(3,3)",,0,0,-1,-1,left,
28096,P26_106_8,P26,P26_106,00:29.6,00:28.1,00:30.9,1404,1545,pour salt,pour,9,salt,38,['salt'],[38],"(3,3)","(3,3)",0,0,-1,-1,left,
28097,P26_106_9,P26,P26_106,00:32.4,00:30.6,00:33.1,1531,1653,put down salt,put-down,1,salt,38,['salt'],[38],,,,,,,,
28078,P26_106_10,P26,P26_106,00:33.1,00:33.1,00:34.0,1655,1700,close cupboard,close,4,cupboard,3,['cupboard'],[3],,,,,,,,
28079,P26_106_11,P26,P26_106,00:35.4,00:33.9,00:36.1,1693,1805,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],,,,,,,,
28080,P26_106_12,P26,P26_106,00:36.1,00:36.1,00:52.8,1802,2641,stir,stir,10,spoon,1,['spoon'],[1],"(3,3)",,0,0,-1,-1,left,
28081,P26_106_13,P26,P26_106,00:53.6,00:53.5,00:54.5,2673,2725,put down spoon,put-down,1,spoon,1,['spoon'],[1],,,,,,,,
28082,P26_106_14,P26,P26_106,00:55.1,00:55.0,00:56.3,2748,2812,pick up lid,pick-up,0,lid,6,['lid'],[6],,,,,,,,
28083,P26_106_15,P26,P26_106,00:56.6,00:56.4,00:59.6,2820,2980,put down lid,put-down,1,lid,6,['lid'],[6],,,,,,,,
28084,P26_106_16,P26,P26_106,01:02.1,01:02.0,01:04.1,3102,3203,open oven,open,3,oven,46,['oven'],[46],,,,,,,,
28085,P26_106_17,P26,P26_106,01:06.9,01:06.7,01:09.0,3335,3451,close oven,close,4,oven,46,['oven'],[46],,,,,,,,
28086,P26_106_18,P26,P26_106,01:13.6,01:13.7,01:14.6,3686,3732,open fridge,open,3,fridge,12,['fridge'],[12],,,,,,,,
28087,P26_106_19,P26,P26_106,01:15.4,01:15.1,01:16.8,3754,3840,pick up cheese,pick-up,0,cheese,32,['cheese'],[32],,,,,,,,
28089,P26_106_20,P26,P26_106,01:16.9,01:16.7,01:17.7,3835,3885,close fridge,close,4,fridge,12,['fridge'],[12],,,,,,,,
28090,P26_106_21,P26,P26_106,01:20.4,01:19.4,01:20.8,3970,4040,put down cheese,put-down,1,cheese,32,['cheese'],[32],,,,,,,,
28098,P26_107_0,P26,P26_107,00:02.1,00:01.4,00:03.6,71,181,pick up pot,pick-up,0,pot,29,['pot'],[29],,,,,,,,
28099,P26_107_1,P26,P26_107,00:04.1,00:03.7,00:04.9,182,246,put down pot,put-down,1,pot,29,['pot'],[29],,,,,,,,
28110,P26_107_2,P26,P26_107,00:07.1,00:05.0,00:08.4,249,422,open oven,open,3,oven,46,['oven'],[46],"(4,1)",,0,0,-1,-1,left,
28119,P26_107_3,P26,P26_107,00:10.4,00:08.5,00:11.0,426,548,pick up cloth,pick-up,0,cloth,17,['cloth'],[17],,,,,,,,
28120,P26_107_4,P26,P26_107,00:11.9,00:11.0,00:16.0,548,802,pick up baking tray,pick-up,0,tray:baking,35,['tray:baking'],[35],"(4,1)","(4,1)",0,0,-1,-1,left,
28121,P26_107_5,P26,P26_107,00:18.1,00:15.9,00:19.7,794,987,put down baking tray,put-down,1,tray:baking,35,['tray:baking'],[35],"(3,3)","(4,1)",0,0,-1,-1,left,
28122,P26_107_6,P26,P26_107,00:22.1,00:19.7,00:23.5,984,1177,close oven,close,4,oven,46,['oven'],[46],"(4,1)","(3,3)",0,0,-1,-1,left,
28123,P26_107_7,P26,P26_107,00:23.9,00:23.4,00:26.4,1169,1322,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],,,,,,,,
28124,P26_107_8,P26,P26_107,00:28.9,00:29.1,00:29.9,1457,1492,pick up cloth,pick-up,0,cloth,17,['cloth'],[17],,,,,,,,
28125,P26_107_9,P26,P26_107,00:31.1,00:29.8,00:55.9,1488,2795,flip food,flip,22,food,34,['food'],[34],"(3,3)",,0,0,-1,-1,left,
28100,P26_107_10,P26,P26_107,00:56.9,00:57.2,00:58.1,2858,2904,take fork,take,0,fork,14,['fork'],[14],,,,,,,,
28101,P26_107_11,P26,P26_107,01:42.6,01:42.7,01:43.3,5134,5164,put down fork,put-down,1,fork,14,['fork'],[14],,,,,,,,
28102,P26_107_12,P26,P26_107,01:43.1,01:43.1,01:44.2,5154,5207,put down spatula,put-down,1,spatula,20,['spatula'],[20],,,,,,,,
28103,P26_107_13,P26,P26_107,01:44.4,01:44.7,01:45.3,5234,5267,pick up cloth,pick-up,0,cloth,17,['cloth'],[17],,,,,,,,
28104,P26_107_14,P26,P26_107,01:45.4,01:45.4,01:46.2,5269,5311,pick up baking tray,pick-up,0,tray:baking,35,['tray:baking'],[35],"(3,3)",,-1,-1,0,0,right,
28105,P26_107_15,P26,P26_107,01:48.9,01:49.1,01:49.9,5454,5497,open oven,open,3,oven,46,['oven'],[46],"(4,1)","(3,3)",0,0,-1,-1,left,
28106,P26_107_16,P26,P26_107,01:50.9,01:50.6,01:51.9,5531,5594,put down baking tray,put-down,1,tray:baking,35,['tray:baking'],[35],"(4,1)","(4,1)",-1,-1,0,7,right,
28108,P26_107_18,P26,P26_107,01:54.1,01:52.0,01:58.7,5600,5937,close oven,close,4,oven,46,['oven'],[46],"(4,1)","(4,1)",0,0,-1,-1,left,
28107,P26_107_17,P26,P26_107,01:53.1,01:53.0,01:53.5,5647,5676,put down cloth,put-down,1,cloth,17,['cloth'],[17],,,,,,,,
28109,P26_107_19,P26,P26_107,02:00.6,02:00.4,02:01.4,6017,6067,remove lid,remove,12,lid,6,['lid'],[6],,,,,,,,
28111,P26_107_20,P26,P26_107,02:01.4,02:01.4,02:02.2,6069,6109,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],,,,,,,,
28112,P26_107_21,P26,P26_107,02:02.4,02:02.2,02:09.8,6110,6489,stir,stir,10,spoon,1,['spoon'],[1],"(3,3)","(4,1)",0,0,-1,-1,left,
28113,P26_107_22,P26,P26_107,02:11.1,02:09.7,02:12.9,6483,6647,put down lid,put-down,1,lid,6,['lid'],[6],,,,,,,,
28114,P26_107_23,P26,P26_107,02:14.1,02:12.8,02:23.1,6639,7153,pick up pasta,pick-up,0,pasta,45,['pasta'],[45],,,,,,,,
28115,P26_107_24,P26,P26_107,02:23.6,02:23.2,02:33.1,7157,7655,taste pasta,taste,35,pasta,45,['pasta'],[45],,,,,,,,
28116,P26_107_25,P26,P26_107,02:33.4,02:31.3,02:34.4,7564,7721,pick up lid,pick-up,0,lid,6,['lid'],[6],,,,,,,,
28117,P26_107_26,P26,P26_107,02:35.1,02:34.3,02:37.6,7713,7878,put down lid,put-down,1,lid,6,['lid'],[6],,,,,,,,
28118,P26_107_27,P26,P26_107,02:37.6,02:37.1,02:40.7,7856,8033,put down spoon,put-down,1,spoon,1,['spoon'],[1],,,,,,,,
28126,P26_108_0,P26,P26_108,00:04.6,00:04.7,00:05.6,237,277,open cupboard,open,3,cupboard,3,['cupboard'],[3],,,,,,,,
28127,P26_108_1,P26,P26_108,00:10.1,00:09.2,00:10.9,459,545,put down scale,put-down,1,scale,108,['scale'],[108],,,,,,,,
28138,P26_108_2,P26,P26_108,00:16.1,00:15.9,00:16.6,794,828,put down plate,put-down,1,plate,2,['plate'],[2],,,,,,,,
28149,P26_108_3,P26,P26_108,00:20.9,00:18.8,00:28.1,941,1406,calibrate scale,calibrate,17,scale,108,['scale'],[108],,,,,,,,
28156,P26_108_4,P26,P26_108,00:29.4,00:29.8,00:30.5,1491,1524,open cupboard,open,3,cupboard,3,['cupboard'],[3],,,,,,,,
28157,P26_108_5,P26,P26_108,00:31.6,00:31.6,00:36.2,1579,1809,pick up pasta package,pick-up,0,package:pasta,26,['package:pasta'],[26],,,,,,,,
28158,P26_108_6,P26,P26_108,00:38.1,00:37.7,00:38.5,1886,1922,put down pasta package,put-down,1,package:pasta,26,['package:pasta'],[26],,,,,,,,
28159,P26_108_7,P26,P26_108,00:38.9,00:38.9,00:39.7,1944,1986,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],,,,,,,,
28160,P26_108_8,P26,P26_108,00:39.6,00:39.8,00:40.3,1989,2014,remove lid,remove,12,lid,6,['lid'],[6],,,,,,,,
28161,P26_108_9,P26,P26_108,00:41.1,00:40.3,00:43.5,2016,2174,stir,stir,10,food,34,['food'],[34],"(3,3)",,0,0,-1,-1,left,
28128,P26_108_10,P26,P26_108,00:43.6,00:43.3,00:48.3,2167,2416,adjust hob,adjust,17,hob,24,['hob'],[24],"(3,3)",,1,0,-1,-1,left,
28129,P26_108_11,P26,P26_108,00:48.6,00:48.4,00:59.5,2418,2975,stir,stir,10,food,34,['food'],[34],"(3,3)","(3,3)",0,0,-1,-1,left,
28130,P26_108_12,P26,P26_108,01:01.4,01:00.2,01:02.2,3008,3109,put down spoon,put-down,1,spoon,1,['spoon'],[1],,,,,,,,
28131,P26_108_13,P26,P26_108,01:03.4,01:02.1,01:05.7,3103,3284,put down lid,put-down,1,lid,6,['lid'],[6],,,,,,,,
