,uid,participant_id,video_id,narration,start_timestamp,stop_timestamp,start_frame,stop_frame,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,grid_location,prior_grid,lhand_vposition ,lhand_hposition ,rhand_vposition ,rhand_hposition ,hand in use ,Unnamed: 21
19773,27988,P22,P22_16,put cob,03:09.9,03:10.7,11394,11444,put,1,cob,161,['cob'],[161],"(1,2)","(1,2)",-1,-1,0,0,right,
19774,27989,P22,P22_16,put cob,03:11.2,03:11.9,11472,11513,put,1,cob,161,['cob'],[161],"(1,2)","(1,2)",-1,-1,0,0,right,
19775,27990,P22,P22_16,grab can,03:12.6,03:13.3,11554,11599,grab,0,can,87,['can'],[87],"(1,2)","(1,2)",-1,-1,0,0,right,
19776,27991,P22,P22_16,open can,03:13.6,03:14.5,11616,11667,open,2,can,87,['can'],[87],,,,,,,,
19777,27992,P22,P22_16,grab salt,03:14.5,03:15.5,11673,11730,grab,0,salt,31,['salt'],[31],,,,,,,,
19778,27993,P22,P22_16,put salt,03:15.6,03:17.6,11736,11856,put,1,salt,31,['salt'],[31],"(1,1)",,-1,-1,0,0,right,
19779,27994,P22,P22_16,close can,03:17.6,03:19.2,11856,11952,close,3,can,87,['can'],[87],,,,,,,,
19780,27995,P22,P22_16,put down down can,03:19.2,03:20.3,11951,12018,put-down,1,can,87,['can'],[87],,,,,,,,
19781,27996,P22,P22_16,adjust stove,03:20.9,03:24.6,12055,12273,adjust,17,stove,47,['stove'],[47],"(1,2)","(1,1)",1,0,-1,-1,left,
19782,27997,P22,P22_16,open tap,03:26.1,03:27.4,12368,12443,open,2,tap,3,['tap'],[3],,,,,,,,
19783,27998,P22,P22_16,rinse hands,03:27.4,03:28.0,12444,12479,rinse,4,hand,12,['hand'],[12],,,,,,,,
19784,27999,P22,P22_16,close tap,03:27.8,03:28.3,12470,12500,close,3,tap,3,['tap'],[3],,,,,,,,
19785,28000,P22,P22_16,shake hands,03:28.0,03:29.4,12480,12565,shake,14,hand,12,['hand'],[12],,,,,,,,
19786,28001,P22,P22_16,dry hands,03:29.5,03:32.6,12568,12754,dry,11,hand,12,['hand'],[12],,,,,,,,
19787,28002,P22,P22_16,put down down rag,03:31.8,03:33.5,12706,12810,put-down,1,rag,32,['rag'],[32],,,,,,,,
19788,28003,P22,P22_16,take spoon,03:33.6,03:35.4,12816,12927,take,0,spoon,7,['spoon'],[7],,,,,,,,
19789,28004,P22,P22_16,move cobs,03:35.6,03:38.0,12937,13078,move,9,cob,161,['cob'],[161],"(1,2)",,-1,-1,0,0,right,
19790,28005,P22,P22_16,put down down spoon,03:37.9,03:39.1,13076,13149,put-down,1,spoon,7,['spoon'],[7],,,,,,,,
19791,28006,P22,P22_16,move sheet,03:39.2,03:40.9,13150,13255,move,9,sheet,325,['sheet'],[325],,,,,,,,
19792,28007,P22,P22_16,open cupboard,03:41.9,03:42.9,13315,13375,open,2,cupboard,8,['cupboard'],[8],,,,,,,,
19793,28008,P22,P22_16,grab bag,03:43.0,03:44.6,13381,13475,grab,0,bag,20,['bag'],[20],,,,,,,,
19794,28009,P22,P22_16,grab onion,03:44.9,03:46.8,13494,13606,grab,0,onion,13,['onion'],[13],,,,,,,,
19795,28010,P22,P22_16,close cupboard,03:47.4,03:48.5,13641,13709,close,3,cupboard,8,['cupboard'],[8],,,,,,,,
19796,28011,P22,P22_16,cut onion,03:50.5,03:52.2,13830,13932,cut,5,onion,13,['onion'],[13],"(1,3)",,-1,-1,0,0,right,
19797,28012,P22,P22_16,turn on light,03:52.3,03:53.6,13938,14014,turn-on,12,light,113,['light'],[113],,,,,,,,
19798,28013,P22,P22_16,cut onion,03:53.7,03:56.3,14020,14181,cut,5,onion,13,['onion'],[13],"(1,3)","(1,3)",-1,-1,0,0,right,
19799,28014,P22,P22_16,peel onion,03:56.4,03:59.0,14187,14337,peel,16,onion,13,['onion'],[13],"(1,3)","(1,3)",0,0,0,0,both,
19800,28015,P22,P22_16,cut onion,03:58.8,04:01.1,14329,14466,cut,5,onion,13,['onion'],[13],"(1,3)","(1,3)",-1,-1,0,0,right,
19801,28016,P22,P22_16,cut onion,04:00.7,04:02.9,14442,14576,cut,5,onion,13,['onion'],[13],"(1,3)","(1,3)",-1,-1,0,0,right,
19802,28017,P22,P22_16,peel onion,04:03.0,04:10.6,14582,15033,peel,16,onion,13,['onion'],[13],"(1,3)","(1,3)",0,0,0,0,both,
19803,28018,P22,P22_16,peel onion,04:10.7,04:12.9,15039,15173,peel,16,onion,13,['onion'],[13],"(1,3)","(1,3)",0,0,0,0,both,
19804,28019,P22,P22_16,pick up onion,04:11.7,04:21.4,15103,15685,pick-up,0,onion,13,['onion'],[13],"(1,3)","(1,3)",-1,-1,0,0,right,
19805,28020,P22,P22_16,peel onion,04:13.0,04:14.7,15179,15279,peel,16,onion,13,['onion'],[13],"(1,3)","(1,3)",0,0,0,0,both,
19806,28021,P22,P22_16,move onion,04:14.8,04:18.0,15285,15481,move,9,onion,13,['onion'],[13],"(1,3)","(1,3)",-1,-1,0,0,right,
19807,28022,P22,P22_16,peel onion,04:21.5,04:25.7,15691,15944,peel,16,onion,13,['onion'],[13],"(1,3)","(1,3)",0,0,0,0,both,
19808,28023,P22,P22_16,peel onion,04:25.8,04:28.4,15950,16101,peel,16,onion,13,['onion'],[13],"(1,3)","(1,3)",0,0,0,0,both,
19809,28024,P22,P22_16,peel onion,04:28.5,04:30.7,16107,16243,peel,16,onion,13,['onion'],[13],"(1,3)","(1,3)",0,0,0,0,both,
19810,28025,P22,P22_16,pick up knife,04:30.7,04:31.5,16244,16289,pick-up,0,knife,5,['knife'],[5],,,,,,,,
19811,28026,P22,P22_16,slice onion,04:31.6,04:32.9,16293,16373,slice,5,onion,13,['onion'],[13],"(1,3)","(1,3)",-1,-1,0,0,right,
19812,28027,P22,P22_16,pick up peelings,04:33.0,04:35.6,16379,16539,pick-up,0,peeling,68,['peeling'],[68],,,,,,,,
19813,28028,P22,P22_16,close container,04:34.7,04:44.0,16481,17037,close,3,container,29,['container'],[29],,,,,,,,
19814,28029,P22,P22_16,throw away peelings,04:36.0,04:38.3,16559,16697,throw-away,8,peeling,68,['peeling'],[68],,,,,,,,
19815,28030,P22,P22_16,pick up onion,04:42.0,04:42.7,16921,16963,pick-up,0,onion,13,['onion'],[13],,,,,,,,
19816,28031,P22,P22_16,put down onion,04:42.8,04:44.0,16967,17042,put-down,1,onion,13,['onion'],[13],,,,,,,,
19817,28032,P22,P22_16,move container,04:44.1,04:45.4,17043,17121,move,9,container,29,['container'],[29],,,,,,,,
19818,28033,P22,P22_16,pick up knife,04:45.5,04:47.6,17127,17256,pick-up,0,knife,5,['knife'],[5],,,,,,,,
19819,28034,P22,P22_16,pick up spoon,04:47.7,04:49.4,17262,17365,pick-up,0,spoon,7,['spoon'],[7],,,,,,,,
19820,28035,P22,P22_16,turn corncob,04:49.8,04:52.3,17389,17539,turn,13,corncob,161,['corncob'],[161],"(1,2)",,-1,-1,0,0,right,
19821,28036,P22,P22_16,put down spoon,04:52.4,04:53.9,17545,17635,put-down,1,spoon,7,['spoon'],[7],,,,,,,,
19822,28037,P22,P22_16,pick up knife,04:54.0,04:55.0,17641,17701,pick-up,0,knife,5,['knife'],[5],,,,,,,,
19823,28038,P22,P22_16,slice onion,04:55.1,04:59.9,17707,17992,slice,5,onion,13,['onion'],[13],"(1,3)","(1,2)",-1,-1,0,0,right,
19824,28039,P22,P22_16,slice onion,05:13.7,05:23.5,18823,19412,slice,5,onion,13,['onion'],[13],"(1,3)","(1,3)",-1,-1,0,0,right,
19825,28040,P22,P22_16,slice onion,05:14.4,05:16.9,18862,19016,slice,5,onion,13,['onion'],[13],"(1,3)","(1,3)",-1,-1,0,0,right,
19826,28041,P22,P22_16,open fridge,05:33.0,05:35.5,19980,20130,open,2,fridge,10,['fridge'],[10],"(1,1)","(1,3)",-1,-1,0,0,right,
19827,28042,P22,P22_16,open drawer,05:35.6,05:37.9,20136,20271,open,2,drawer,9,['drawer'],[9],"(1,1)","(1,1)",0,0,0,0,both,
19828,28043,P22,P22_16,pick up tomato,05:38.0,05:39.7,20277,20382,pick-up,0,tomato,30,['tomato'],[30],"(1,1)","(1,1)",-1,-1,0,0,right,
19829,28044,P22,P22_16,pick up bag,05:39.8,05:41.7,20388,20505,pick-up,0,bag,20,['bag'],[20],,,,,,,,
19830,28045,P22,P22_16,close drawer,05:41.7,05:42.3,20505,20535,close,3,drawer,9,['drawer'],[9],"(1,1)","(1,1)",-1,-1,0,0,right,
19831,28046,P22,P22_16,put down bag,05:42.4,05:43.1,20541,20586,put-down,1,bag,20,['bag'],[20],"(1,1)","(1,1)",-1,-1,0,0,right,
19832,28047,P22,P22_16,pick up carrots,05:43.8,05:44.8,20629,20687,pick-up,0,carrot,40,['carrot'],[40],"(1,1)","(1,1)",-1,-1,0,0,right,
19833,28048,P22,P22_16,put down carrots,05:45.2,05:46.3,20711,20778,put-down,1,carrot,40,['carrot'],[40],"(1,1)","(1,1)",-1,-1,0,0,right,
19834,28049,P22,P22_16,close fridge,05:46.4,05:48.2,20784,20889,close,3,fridge,10,['fridge'],[10],,,,,,,,
19835,28050,P22,P22_16,open tap,05:50.9,05:51.6,21051,21096,open,2,tap,3,['tap'],[3],,,,,,,,
19836,28051,P22,P22_16,rinse tomato,05:51.0,05:53.5,21060,21208,rinse,4,tomato,30,['tomato'],[30],,,,,,,,
19837,28052,P22,P22_16,close tap,05:52.0,05:53.5,21121,21207,close,3,tap,3,['tap'],[3],,,,,,,,
19838,28053,P22,P22_16,slice tomato,05:56.1,06:03.5,21364,21807,slice,5,tomato,30,['tomato'],[30],"(1,3)",,-1,-1,0,0,right,
19839,28054,P22,P22_16,slice tomato,06:05.1,06:07.3,21904,22038,slice,5,tomato,30,['tomato'],[30],"(1,3)","(1,3)",-1,-1,0,0,right,
19840,28055,P22,P22_16,slice tomato,06:18.7,06:28.3,22720,23297,slice,5,tomato,30,['tomato'],[30],"(1,3)","(1,3)",-1,-1,0,0,right,
19841,28056,P22,P22_16,throw away remains,06:31.2,06:34.7,23473,23680,throw,8,tomato,30,['tomato'],[30],,,,,,,,
19842,28057,P22,P22_16,close trash can,06:33.6,06:34.6,23615,23677,close,3,trash,108,"['trash', 'can']","[108, 87]",,,,,,,,
19843,28058,P22,P22_16,pick up tomato,06:35.8,06:38.3,23748,23896,pick-up,0,tomato,30,['tomato'],[30],,,,,,,,
19844,28059,P22,P22_16,move tomato,06:37.4,06:41.3,23842,24079,move,9,tomato,30,['tomato'],[30],,,,,,,,
19845,28060,P22,P22_16,open drawer,06:41.9,06:43.4,24115,24205,open,2,drawer,9,['drawer'],[9],,,,,,,,
19846,28061,P22,P22_16,pick up mincing knife,06:42.7,06:44.8,24163,24288,pick-up,0,knife:mincing,5,['knife:mincing'],[5],,,,,,,,
19847,28062,P22,P22_16,close drawer,06:44.8,06:45.9,24290,24354,close,3,drawer,9,['drawer'],[9],,,,,,,,
19848,28063,P22,P22_16,cut tomato,06:50.3,06:54.0,24615,24838,cut,5,tomato,30,['tomato'],[30],"(1,3)",,-1,-1,0,0,right,
19849,28064,P22,P22_16,move pan,06:54.1,06:55.6,24844,24934,move,9,pan,1,['pan'],[1],,,,,,,,
19850,28065,P22,P22_16,cut tomato,06:55.6,06:57.1,24936,25028,cut,5,tomato,30,['tomato'],[30],"(1,3)",,-1,-1,0,0,right,
19851,28066,P22,P22_16,cut tomato,06:58.7,07:19.1,25121,26344,cut,5,tomato,30,['tomato'],[30],"(1,3)",,-1,-1,0,0,right,
19852,28067,P22,P22_16,cut tomato,07:17.0,07:45.2,26221,27912,cut,5,tomato,30,['tomato'],[30],"(1,3)",,-1,-1,0,0,right,
19853,28068,P22,P22_16,pick up spoon,07:19.1,07:19.9,26347,26391,pick-up,0,spoon,7,['spoon'],[7],,,,,,,,
19854,28069,P22,P22_16,move corn cob,07:20.8,07:22.4,26445,26541,move,9,cob:corn,161,['cob:corn'],[161],"(1,2)",,-1,-1,0,0,right,
19855,28070,P22,P22_16,put down spoon,07:22.2,07:23.2,26532,26592,put-down,1,spoon,7,['spoon'],[7],,,,,,,,
19856,28071,P22,P22_16,cut tomato,07:23.6,07:28.2,26617,26891,cut,5,tomato,30,['tomato'],[30],"(1,3)",,-1,-1,0,0,right,
19857,28072,P22,P22_16,clean mincing knife,07:32.6,07:49.3,27156,28161,clean,4,knife:mincing,5,['knife:mincing'],[5],,,,,,,,
19858,28073,P22,P22_16,pick up knife,07:45.3,07:47.1,27918,28027,pick-up,0,knife,5,['knife'],[5],,,,,,,,
19859,28074,P22,P22_16,clean mincing knife,07:49.5,07:51.0,28170,28258,clean,4,knife:mincing,5,['knife:mincing'],[5],,,,,,,,
19860,28075,P22,P22_16,put knife,07:51.5,07:52.2,28291,28331,put,1,knife,5,['knife'],[5],,,,,,,,
19861,28076,P22,P22_16,put mincing knife,07:51.8,07:53.1,28308,28386,put,1,knife:mincing,5,['knife:mincing'],[5],,,,,,,,
19862,28077,P22,P22_16,open locker,07:53.2,07:53.9,28393,28435,open,2,locker,8,['locker'],[8],,,,,,,,
19863,28078,P22,P22_16,pour minced,07:54.0,08:07.3,28440,29235,pour,7,locker,8,['locker'],[8],"(1,3)",,-1,-1,0,0,right,
19864,28079,P22,P22_16,pick up bowl,07:54.0,07:55.5,28441,28530,pick-up,0,bowl,6,['bowl'],[6],,,,,,,,
19865,28080,P22,P22_16,close locker,07:55.6,07:56.4,28538,28582,close,3,locker,8,['locker'],[8],,,,,,,,
19866,28081,P22,P22_16,pour minced,07:57.6,08:05.2,28654,29113,pour,7,locker,8,['locker'],[8],"(1,3)",,-1,-1,0,0,right,
19867,28082,P22,P22_16,move chopping board,08:07.4,08:08.3,29241,29299,move,9,board:chopping,19,['board:chopping'],[19],,,,,,,,
19868,28083,P22,P22_16,mix minced,08:08.2,08:09.3,29289,29355,mix,6,board:chopping,19,['board:chopping'],[19],"(1,3)","(1,3)",-1,-1,0,0,right,
19869,28084,P22,P22_16,add oil,08:09.3,08:15.1,29361,29709,add,25,oil,24,['oil'],[24],"(1,3)","(1,3)",-1,-1,0,0,right,
19870,28085,P22,P22_16,move cob,08:14.8,08:44.9,29686,31491,move,9,cob,161,['cob'],[161],"(1,3)","(1,3)",-1,-1,0,0,right,
19871,28086,P22,P22_16,adjust cooker,08:44.6,08:46.1,31473,31569,adjust,17,cooker,56,['cooker'],[56],"(1,3)","(1,3)",1,0,-1,-1,left,
19872,28087,P22,P22_16,put spoon,08:57.4,08:59.1,32245,32344,put,1,spoon,7,['spoon'],[7],,,,,,,,
19873,28088,P22,P22_16,pick up spice,08:59.9,09:02.4,32396,32542,pick-up,0,spice,79,['spice'],[79],,,,,,,,
19874,28089,P22,P22_16,add oregano,09:02.2,09:06.2,32531,32771,add,25,oregano,121,['oregano'],[121],"(1,2)","(1,3)",-1,-1,0,0,right,
19875,28090,P22,P22_16,put oregano,09:03.2,09:06.0,32591,32757,put,1,oregano,121,['oregano'],[121],,,,,,,,
19876,28091,P22,P22_16,close jar,09:05.9,09:07.0,32751,32820,close,3,jar,60,['jar'],[60],,,,,,,,
19877,28092,P22,P22_16,pick up salt,09:07.9,09:09.1,32871,32946,pick-up,0,salt,31,['salt'],[31],,,,,,,,
19878,28093,P22,P22_16,open salt,09:09.1,09:10.1,32944,33003,open,2,salt,31,['salt'],[31],,,,,,,,
19879,28094,P22,P22_16,open salt,09:10.2,09:11.5,33009,33089,open,2,salt,31,['salt'],[31],,,,,,,,
19880,28095,P22,P22_16,add salt,09:11.7,09:13.7,33099,33219,add,25,salt,31,['salt'],[31],"(1,2)","(1,2)",-1,-1,0,0,right,
19881,28096,P22,P22_16,add salt,09:13.4,09:16.3,33206,33376,add,25,salt,31,['salt'],[31],"(1,2)","(1,2)",-1,-1,0,0,right,
19882,28097,P22,P22_16,close salt,09:16.3,09:16.9,33375,33415,close,3,salt,31,['salt'],[31],,,,,,,,
19883,28098,P22,P22_16,put salt,09:16.9,09:18.0,33412,33480,put,1,salt,31,['salt'],[31],,,,,,,,
19884,28099,P22,P22_16,pick up pepper,09:18.0,09:19.0,33482,33540,pick-up,0,pepper,46,['pepper'],[46],,,,,,,,
19885,28100,P22,P22_16,open pepper,09:18.8,09:20.1,33526,33604,open,2,pepper,46,['pepper'],[46],,,,,,,,
19886,28101,P22,P22_16,add pepper,09:20.1,09:22.4,33605,33744,add,25,pepper,46,['pepper'],[46],"(1,2)","(1,2)",-1,-1,0,0,right,
19887,28102,P22,P22_16,close pepper,09:22.3,09:23.2,33735,33795,close,3,pepper,46,['pepper'],[46],,,,,,,,
19888,28103,P22,P22_16,put pepper,09:23.7,09:25.0,33825,33900,put,1,pepper,46,['pepper'],[46],,,,,,,,
19889,28104,P22,P22_16,open door,09:27.5,09:28.1,34048,34086,open,2,door,8,['door'],[8],,,,,,,,
19890,28105,P22,P22_16,take vinegar,09:28.8,09:29.6,34126,34174,take,0,vinegar,162,['vinegar'],[162],,,,,,,,
19891,28106,P22,P22_16,open vinegar,09:29.7,09:32.0,34180,34319,open,2,vinegar,162,['vinegar'],[162],,,,,,,,
19892,28107,P22,P22_16,add vinegar,09:32.1,09:33.4,34325,34402,add,25,vinegar,162,['vinegar'],[162],"(1,2)","(1,2)",-1,-1,0,0,right,
19893,28108,P22,P22_16,close vinegar,09:33.9,09:34.4,34434,34464,close,3,vinegar,162,['vinegar'],[162],,,,,,,,
19894,28109,P22,P22_16,put down vinegar,09:34.2,09:34.9,34450,34491,put-down,1,vinegar,162,['vinegar'],[162],,,,,,,,
19895,28110,P22,P22_16,close door,09:35.0,09:36.3,34497,34577,close,3,door,8,['door'],[8],,,,,,,,
19896,28111,P22,P22_16,open drawer,09:36.0,09:37.2,34557,34630,open,2,drawer,9,['drawer'],[9],,,,,,,,
19897,28112,P22,P22_16,take fork,09:37.3,09:39.0,34636,34741,take,0,fork,18,['fork'],[18],,,,,,,,
19898,28113,P22,P22_16,mix food,09:39.5,09:45.0,34769,35102,mix,6,food,37,['food'],[37],"(1,3)",,-1,-1,0,0,right,
19899,28114,P22,P22_16,mix food,09:45.1,09:54.7,35108,35679,mix,6,food,37,['food'],[37],"(1,3)","(1,3)",-1,-1,0,0,right,
19900,28115,P22,P22_16,move bowl,09:55.8,09:57.1,35747,35827,move,9,bowl,6,['bowl'],[6],,,,,,,,
19901,28116,P22,P22_16,put down fork,09:57.2,09:57.7,35833,35863,put-down,1,fork,18,['fork'],[18],,,,,,,,
19902,28117,P22,P22_16,take spoon,09:58.4,09:59.3,35901,35958,take,0,spoon,7,['spoon'],[7],,,,,,,,
19903,28118,P22,P22_16,turn cob,09:59.4,10:09.5,35962,36567,turn,13,cob,161,['cob'],[161],"(1,2)","(1,3)",-1,-1,0,0,right,
19904,28119,P22,P22_16,put down spoon,10:09.5,10:10.2,36567,36612,put-down,1,spoon,7,['spoon'],[7],,,,,,,,
19905,28120,P22,P22_16,open fridge,10:11.2,10:12.4,36672,36741,open,2,fridge,10,['fridge'],[10],"(1,1)","(1,2)",-1,-1,0,0,right,
19906,28121,P22,P22_16,close fridge,10:12.9,10:13.7,36772,36819,close,3,fridge,10,['fridge'],[10],"(1,1)","(1,1)",-1,-1,0,0,right,
19907,28122,P22,P22_16,take carrot,10:13.0,10:14.2,36780,36852,take,0,carrot,40,['carrot'],[40],"(1,1)","(1,1)",-1,-1,0,0,right,
19908,28123,P22,P22_16,turn on tap,10:16.2,10:17.1,36970,37023,turn-on,12,tap,3,['tap'],[3],,,,,,,,
19909,28124,P22,P22_16,wash carrot,10:17.2,10:19.9,37029,37194,wash,4,carrot,40,['carrot'],[40],"(1,5)","(1,1)",1,0,1,0,both,
19910,28125,P22,P22_16,turn off tap,10:19.8,10:20.5,37186,37230,turn-off,15,tap,3,['tap'],[3],,,,,,,,
19911,28126,P22,P22_16,put down carrot,10:21.6,10:22.4,37296,37341,put-down,1,carrot,40,['carrot'],[40],,,,,,,,
19912,28127,P22,P22_16,open drawer,10:22.7,10:23.8,37362,37425,open,2,drawer,9,['drawer'],[9],,,,,,,,
19913,28128,P22,P22_16,take peeler,10:24.6,10:26.9,37476,37617,take,0,peeler,86,['peeler'],[86],,,,,,,,
19914,28129,P22,P22_16,close drawer,10:26.9,10:27.9,37611,37674,close,3,drawer,9,['drawer'],[9],,,,,,,,
19915,28130,P22,P22_16,peel carrot,10:28.0,10:33.5,37680,38010,peel,16,carrot,40,['carrot'],[40],"(1,3)","(1,5)",-1,-1,0,0,right,
19916,28131,P22,P22_16,peel carrot,10:29.1,10:53.2,37746,39189,peel,16,carrot,40,['carrot'],[40],"(1,3)","(1,5)",-1,-1,0,0,right,
19917,28132,P22,P22_16,open cabinet,10:54.2,10:55.6,39249,39335,open,2,cabinet,8,['cabinet'],[8],,,,,,,,
19918,28133,P22,P22_16,pick up bowl,10:55.8,10:57.7,39346,39461,pick-up,0,bowl,6,['bowl'],[6],,,,,,,,
19919,28134,P22,P22_16,pick up salad bowl,10:56.6,10:59.0,39397,39537,pick-up,0,bowl:salad,6,['bowl:salad'],[6],,,,,,,,
19920,28135,P22,P22_16,close cabinet,10:59.4,11:01.1,39563,39667,close,3,cabinet,8,['cabinet'],[8],,,,,,,,
19921,28136,P22,P22_16,move carrots,11:03.0,11:04.6,39781,39874,move,9,carrot,40,['carrot'],[40],,,,,,,,
19922,28137,P22,P22_16,put down salad bowl,11:04.0,11:04.8,39840,39888,put-down,1,bowl:salad,6,['bowl:salad'],[6],,,,,,,,
19923,28138,P22,P22_16,pick up pan,11:05.5,11:06.3,39931,39976,pick-up,0,pan,1,['pan'],[1],,,,,,,,
19924,28139,P22,P22_16,stir pan,11:06.1,11:13.4,39967,40404,stir,6,pan,1,['pan'],[1],"(1,2)",,-1,-1,0,0,right,
19925,28140,P22,P22_16,put down pan,11:13.8,11:14.9,40425,40491,put-down,1,pan,1,['pan'],[1],,,,,,,,
19926,28141,P22,P22_16,pick up carrot,11:14.5,11:15.7,40472,40543,pick-up,0,carrot,40,['carrot'],[40],,,,,,,,
19927,28142,P22,P22_16,pick up carrot peeler,11:15.5,11:16.5,40529,40587,pick-up,0,peeler:carrot,86,['peeler:carrot'],[86],,,,,,,,
19928,28143,P22,P22_16,peel carrot,11:16.4,11:19.4,40581,40766,peel,16,carrot,40,['carrot'],[40],"(1,3)",,-1,-1,0,0,right,
19929,28144,P22,P22_16,slice carrot,12:24.1,12:26.3,44646,44776,slice,5,carrot,40,['carrot'],[40],"(1,3)","(1,3)",-1,-1,0,0,right,
19930,28145,P22,P22_16,slice carrot,12:26.4,12:28.1,44782,44888,slice,5,carrot,40,['carrot'],[40],"(1,3)","(1,3)",-1,-1,0,0,right,
19931,28146,P22,P22_16,slice carrot,12:28.7,12:34.0,44922,45239,slice,5,carrot,40,['carrot'],[40],"(1,3)","(1,3)",-1,-1,0,0,right,
19932,28147,P22,P22_16,put down carrot peeler,12:43.9,12:45.0,45834,45900,put-down,1,peeler:carrot,86,['peeler:carrot'],[86],,,,,,,,
19933,28148,P22,P22_16,cut carrot,12:45.9,13:03.6,45955,47016,cut,5,carrot,40,['carrot'],[40],"(1,3)","(1,3)",-1,-1,0,0,right,
19934,28149,P22,P22_16,pick up carrot,13:04.5,13:11.2,47069,47471,pick-up,0,carrot,40,['carrot'],[40],,,,,,,,
19935,28150,P22,P22_16,put down carrot,13:10.8,13:12.3,47449,47535,put-down,1,carrot,40,['carrot'],[40],,,,,,,,
19936,28151,P22,P22_16,move corn cobs,13:11.7,13:16.3,47503,47775,move,9,cob:corn,161,['cob:corn'],[161],"(1,2)",,-1,-1,0,0,right,
19937,28152,P22,P22_16,turn corn cobs,13:12.1,13:15.7,47526,47739,turn,13,cob:corn,161,['cob:corn'],[161],"(1,2)","(1,2)",-1,-1,0,0,right,
19938,28153,P22,P22_16,put down spoon,13:15.8,13:16.5,47745,47790,put-down,1,spoon,7,['spoon'],[7],,,,,,,,
19939,28154,P22,P22_16,open fridge,13:17.8,13:20.4,47866,48025,open,2,fridge,10,['fridge'],[10],,,,,,,,
19940,28155,P22,P22_16,put away carrots,13:19.5,13:21.6,47967,48098,put,1,carrot,40,['carrot'],[40],,,,,,,,
19941,28156,P22,P22_16,close fridge,13:25.5,13:27.3,48332,48438,close,3,fridge,10,['fridge'],[10],,,,,,,,
19942,28157,P22,P22_16,pick up salad bowl,13:29.6,13:30.5,48578,48630,pick-up,0,bowl:salad,6,['bowl:salad'],[6],,,,,,,,
19943,28158,P22,P22_16,move salad bowl,13:30.0,13:30.8,48600,48648,move,9,bowl:salad,6,['bowl:salad'],[6],,,,,,,,
19944,28159,P22,P22_16,pick up lettuce,13:31.1,13:35.0,48669,48898,pick-up,0,lettuce,73,['lettuce'],[73],"(1,1)",,-1,-1,0,0,right,
19945,28160,P22,P22_16,take out lettuce,13:33.0,13:35.4,48777,48924,take-out,10,lettuce,73,['lettuce'],[73],"(1,1)","(1,1)",-1,-1,0,0,right,
19946,28161,P22,P22_16,put down bag,13:34.6,13:35.7,48879,48939,put-down,1,bag,20,['bag'],[20],,,,,,,,
19947,28162,P22,P22_16,pick up lettuce,13:35.7,13:37.1,48939,49023,pick-up,0,lettuce,73,['lettuce'],[73],,,,,,,,
19948,28163,P22,P22_16,remove leaf,13:36.6,13:40.8,48996,49251,remove,10,leaf,72,['leaf'],[72],,,,,,,,
19949,28164,P22,P22_16,open cabinet,13:40.8,13:41.4,49246,49284,open,2,cabinet,8,['cabinet'],[8],,,,,,,,
19950,28165,P22,P22_16,move objects,13:41.5,13:42.9,49290,49374,move,9,cabinet,8,['cabinet'],[8],,,,,,,,
19951,28166,P22,P22_16,pick up colander,13:43.0,13:44.8,49380,49486,pick-up,0,colander,42,['colander'],[42],,,,,,,,
19952,28167,P22,P22_16,put down leaf,13:46.2,13:49.0,49575,49740,put-down,1,leaf,72,['leaf'],[72],,,,,,,,
19953,28168,P22,P22_16,put down leaf,13:47.8,13:48.5,49670,49707,put-down,1,leaf,72,['leaf'],[72],,,,,,,,
19954,28169,P22,P22_16,pick up leaf,13:48.5,13:50.1,49713,49803,pick-up,0,leaf,72,['leaf'],[72],"(1,5)","(1,1)",-1,-1,0,0,right,
19955,28170,P22,P22_16,remove leaf,13:49.1,13:50.4,49746,49821,remove,10,leaf,72,['leaf'],[72],"(1,5)","(1,1)",-1,-1,0,0,right,
19956,28171,P22,P22_16,put down leaf,13:50.2,13:51.0,49809,49860,put-down,1,leaf,72,['leaf'],[72],"(1,5)","(1,1)",-1,-1,0,0,right,
19957,28172,P22,P22_16,put down leaf,13:50.5,13:52.2,49827,49932,put-down,1,leaf,72,['leaf'],[72],"(1,5)","(1,1)",-1,-1,0,0,right,
19958,28173,P22,P22_16,remove leaf,13:51.0,13:52.4,49860,49945,remove,10,leaf,72,['leaf'],[72],"(1,5)","(1,1)",-1,-1,0,0,right,
19959,28174,P22,P22_16,remove leaf,13:52.4,13:55.2,49941,50113,remove,10,leaf,72,['leaf'],[72],"(1,5)","(1,1)",-1,-1,0,0,right,
19960,28175,P22,P22_16,put down leaf,13:55.3,13:56.0,50119,50161,put-down,1,leaf,72,['leaf'],[72],"(1,5)","(1,1)",-1,-1,0,0,right,
19961,28176,P22,P22_16,remove leaf,13:56.0,13:57.4,50160,50242,remove,10,leaf,72,['leaf'],[72],"(1,5)","(1,1)",-1,-1,0,0,right,
19962,28177,P22,P22_16,put down leaf,13:57.4,13:58.1,50246,50288,put-down,1,leaf,72,['leaf'],[72],"(1,5)","(1,1)",-1,-1,0,0,right,
19963,28178,P22,P22_16,remove leaf,13:58.0,14:01.6,50278,50496,remove,10,leaf,72,['leaf'],[72],"(1,5)","(1,1)",-1,-1,0,0,right,
