uid,participant_id,video_id,narration,start_timestamp,stop_timestamp,start_frame,stop_frame,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,grid_location,prior_grid ,lhand_vposition ,lhand_hposition ,rhand_vposition ,rhand_hposition ,hand in use ,
37441,P30,P30_05,skin carrot,45:02.0,45:05.2,162120,162309,skin,16,carrot,40,['carrot'],[40],"(4,5)","(4,5)",-1,-1,0,0,right,
37442,P30,P30_05,continue skinning carrot,45:05.3,45:09.0,162315,162542,skin,16,carrot,40,['carrot'],[40],"(4,5)","(4,5)",-1,-1,0,0,right,
37443,P30,P30_05,continue skinning carrot,45:08.6,45:10.7,162517,162640,skin,16,carrot,40,['carrot'],[40],"(4,5)","(4,5)",-1,-1,0,0,right,
37444,P30,P30_05,continue skinning carrot,45:09.0,45:12.5,162539,162749,skin,16,carrot,40,['carrot'],[40],"(4,5)","(4,5)",-1,-1,0,0,right,
37445,P30,P30_05,continue skinning carrot,45:12.6,45:18.3,162755,163100,skin,16,carrot,40,['carrot'],[40],"(4,5)","(4,5)",-1,-1,0,0,right,
37446,P30,P30_05,put carrot in box,45:18.4,45:19.5,163106,163168,put,1,carrot,40,"['carrot', 'box']","[40, 39]","(4,5)","(4,5)",-1,-1,0,0,right,
37447,P30,P30_05,gather carrot peelings,45:19.8,45:26.7,163187,163599,gather,66,peeling:carrot,68,['peeling:carrot'],[68],,,,,,,,
37448,P30,P30_05,continue gathering carrot peelings,45:26.8,45:30.6,163605,163836,gather,66,peeling:carrot,68,['peeling:carrot'],[68],,,,,,,,
37449,P30,P30_05,pick up carrot peelings,45:27.6,45:33.2,163656,163994,pick-up,0,peeling:carrot,68,['peeling:carrot'],[68],,,,,,,,
37450,P30,P30_05,put carrot peelings in bin,45:33.0,45:36.8,163979,164205,put,1,peeling:carrot,68,"['peeling:carrot', 'bin']","[68, 25]",,,,,,,,
37451,P30,P30_05,gather carrot peelings,45:36.6,45:42.8,164197,164566,gather,66,peeling:carrot,68,['peeling:carrot'],[68],,,,,,,,
37452,P30,P30_05,put carrot peelings in bin,45:43.4,45:45.2,164606,164713,put,1,peeling:carrot,68,"['peeling:carrot', 'bin']","[68, 25]",,,,,,,,
37453,P30,P30_05,wash hands,45:46.6,45:48.9,164793,164932,wash,4,hand,12,['hand'],[12],,,,,,,,
37454,P30,P30_05,turn tap off,45:48.4,45:49.3,164902,164956,turn,13,tap,3,['tap'],[3],,,,,,,,
37455,P30,P30_05,adjust gas temperature,45:51.8,45:52.9,165109,165175,adjust,17,temperature:gas,106,['temperature:gas'],[106],"(4,5)","(4,5)",-1,-1,0,0,right,
37456,P30,P30_05,move pan,45:53.3,45:56.5,165201,165390,move,9,pan,1,['pan'],[1],,,,,,,,
37457,P30,P30_05,move pan,45:53.9,45:57.1,165232,165423,move,9,pan,1,['pan'],[1],,,,,,,,
37458,P30,P30_05,move pan,45:56.6,45:58.8,165395,165527,move,9,pan,1,['pan'],[1],,,,,,,,
37459,P30,P30_05,adjust gas temperature,45:58.7,46:01.1,165524,165667,adjust,17,temperature:gas,106,['temperature:gas'],[106],"(4,5)","(4,5)",-1,-1,0,0,right,
37460,P30,P30_05,lift lid,46:06.2,46:07.2,165972,166033,lift,73,lid,11,['lid'],[11],,,,,,,,
37461,P30,P30_05,put lid,46:06.7,46:08.5,165999,166109,put,1,lid,11,['lid'],[11],,,,,,,,
37462,P30,P30_05,adjust gas temperature,46:08.5,46:10.3,166111,166220,adjust,17,temperature:gas,106,['temperature:gas'],[106],"(4,5)","(4,5)",-1,-1,0,0,right,
37463,P30,P30_05,stir rice,46:10.4,46:16.6,166226,166596,stir,6,rice,44,['rice'],[44],"(4,5)","(4,5)",-1,-1,0,0,right,
37464,P30,P30_05,scoop some rice,46:15.8,46:17.5,166551,166648,scoop,19,rice,44,['rice'],[44],"(4,5)","(4,5)",-1,-1,0,0,right,
37465,P30,P30_05,test rice,46:20.2,46:27.0,166811,167221,test,20,rice,44,['rice'],[44],,,,,,,,
37466,P30,P30_05,put lid on pan,46:31.5,46:33.3,167488,167600,put,1,lid,11,"['lid', 'pan']","[11, 1]",,,,,,,,
37467,P30,P30_05,adjust gas temperature,46:34.5,46:35.7,167670,167742,adjust,17,temperature:gas,106,['temperature:gas'],[106],"(4,5)","(4,5)",-1,-1,0,0,right,
37468,P30,P30_05,put lime juice in pan,46:55.0,46:57.9,168901,169073,put,1,juice:lime,215,"['juice:lime', 'pan']","[215, 1]","(4,5)","(4,5)",-1,-1,0,0,right,
37469,P30,P30_05,turn tap on,46:58.6,47:01.2,169116,169273,turn,13,tap,3,['tap'],[3],,,,,,,,
37470,P30,P30_05,rinse lime juicer,46:59.3,47:04.5,169161,169469,rinse,4,juicer:lime,232,['juicer:lime'],[232],,,,,,,,
37471,P30,P30_05,rinse lime juicer,47:02.9,47:06.2,169371,169573,rinse,4,juicer:lime,232,['juicer:lime'],[232],,,,,,,,
37472,P30,P30_05,continue rinsing lime juicer,47:06.3,47:09.6,169579,169777,rinse,4,juicer:lime,232,['juicer:lime'],[232],,,,,,,,
37473,P30,P30_05,continue rinsing lime juicer,47:09.3,47:13.6,169760,170016,rinse,4,juicer:lime,232,['juicer:lime'],[232],,,,,,,,
37474,P30,P30_05,put washing up liquid on sponge,47:16.1,47:17.3,170168,170235,put-up,1,liquid,71,"['liquid', 'sponge']","[71, 21]",,,,,,,,
37475,P30,P30_05,wash lime juicer,47:17.3,47:23.7,170238,170622,wash,4,juicer:lime,232,['juicer:lime'],[232],,,,,,,,
37476,P30,P30_05,rinse lime juicer,47:23.8,47:27.3,170628,170836,rinse,4,juicer:lime,232,['juicer:lime'],[232],,,,,,,,
37477,P30,P30_05,continue rinsing lime juicer,47:27.2,47:29.3,170831,170956,rinse,4,juicer:lime,232,['juicer:lime'],[232],,,,,,,,
37478,P30,P30_05,put lime juicer on the drying up rack,47:29.1,47:31.0,170946,171057,put-up,1,juicer:lime,232,"['juicer:lime', 'rack']","[232, 61]",,,,,,,,
37479,P30,P30_05,wash lime juicer,47:32.2,47:35.8,171133,171351,wash,4,juicer:lime,232,['juicer:lime'],[232],,,,,,,,
37480,P30,P30_05,continue washing lime juicer,47:35.4,47:39.7,171322,171581,wash,4,juicer:lime,232,['juicer:lime'],[232],,,,,,,,
37481,P30,P30_05,put lime juicer on rack,47:39.7,47:40.9,171580,171653,put,1,juicer:lime,232,"['juicer:lime', 'rack']","[232, 61]",,,,,,,,
37482,P30,P30_05,wash scissors,47:41.0,47:44.1,171662,171844,wash,4,scissors,76,['scissors'],[76],,,,,,,,
37483,P30,P30_05,rinse scissors,47:44.2,47:47.3,171850,172036,rinse,4,scissors,76,['scissors'],[76],,,,,,,,
37484,P30,P30_05,put scissors on drying rack,47:47.4,47:50.5,172042,172227,put,1,scissors,76,"['scissors', 'rack:drying']","[76, 61]",,,,,,,,
37485,P30,P30_05,rinse knife,47:51.7,47:53.5,172300,172411,rinse,4,knife,5,['knife'],[5],,,,,,,,
37486,P30,P30_05,wash knife,47:53.6,47:54.6,172417,172474,wash,4,knife,5,['knife'],[5],,,,,,,,
37487,P30,P30_05,rinse knife,47:54.7,47:57.8,172480,172666,rinse,4,knife,5,['knife'],[5],,,,,,,,
37488,P30,P30_05,put knife on drying rack,47:57.9,48:00.0,172672,172798,put,1,knife,5,"['knife', 'rack:drying']","[5, 61]",,,,,,,,
37489,P30,P30_05,take chopping board,47:59.8,48:00.7,172788,172840,take,0,board:chopping,19,['board:chopping'],[19],,,,,,,,
37490,P30,P30_05,put chopping board,48:01.1,48:02.3,172864,172938,put,1,board:chopping,19,['board:chopping'],[19],,,,,,,,
37491,P30,P30_05,turn off tap,48:02.2,48:03.4,172929,173002,turn-off,15,tap,3,['tap'],[3],,,,,,,,
37492,P30,P30_05,scrub,48:03.2,48:07.5,172993,173248,scrub,49,tap,3,['tap'],[3],,,,,,,,
37493,P30,P30_05,washing,48:07.2,48:11.7,173233,173504,wash,4,tap,3,['tap'],[3],,,,,,,,
37494,P30,P30_05,rinse chopping board,48:10.4,48:15.9,173424,173751,rinse,4,board:chopping,19,['board:chopping'],[19],,,,,,,,
37495,P30,P30_05,put chopping board on drying rack,48:16.3,48:18.5,173778,173911,put,1,board:chopping,19,"['board:chopping', 'rack:drying']","[19, 61]",,,,,,,,
37496,P30,P30_05,take spoon,48:19.0,48:21.5,173940,174087,take,0,spoon,7,['spoon'],[7],,,,,,,,
37497,P30,P30_05,put spoon,48:21.5,48:22.6,174093,174158,put,1,spoon,7,['spoon'],[7],,,,,,,,
37498,P30,P30_05,take oven gloves,48:23.6,48:25.6,174215,174336,take,0,glove:oven,85,['glove:oven'],[85],,,,,,,,
37499,P30,P30_05,drain water from rice,48:32.3,48:42.8,174736,175369,drain,48,water,17,"['water', 'rice']","[17, 44]",,,,,,,,
37500,P30,P30_05,adjust gas temperature,48:51.4,48:54.1,175883,176047,adjust,17,temperature:gas,106,['temperature:gas'],[106],"(4,5)",,-1,-1,0,0,right,
37501,P30,P30_05,stir food,49:03.1,49:05.3,176584,176721,stir,6,food,37,['food'],[37],"(4,5)","(4,5)",-1,-1,0,0,right,
37502,P30,P30_05,split fish,49:05.5,49:08.5,176727,176908,split,43,fish,100,['fish'],[100],"(4,5)","(4,5)",-1,-1,0,0,right,
37503,P30,P30_05,continue splitting fish,49:07.3,49:15.7,176838,177340,split,43,fish,100,['fish'],[100],"(4,5)","(4,5)",-1,-1,0,0,right,
37504,P30,P30_05,continue splitting fish,49:07.8,49:16.8,176871,177406,split,43,fish,100,['fish'],[100],"(4,5)","(4,5)",-1,-1,0,0,right,
37505,P30,P30_05,continue splitting fish,49:16.4,49:22.6,177381,177759,split,43,fish,100,['fish'],[100],"(4,5)","(4,5)",-1,-1,0,0,right,
37506,P30,P30_05,stir food,49:22.7,49:30.8,177765,178248,stir,6,food,37,['food'],[37],"(4,5)","(4,5)",-1,-1,0,0,right,
37507,P30,P30_05,take rubbish,49:32.0,49:35.1,178321,178507,take,0,rubbish,108,['rubbish'],[108],,,,,,,,
37508,P30,P30_05,put rubbish in bin,49:35.2,49:37.3,178513,178637,put,1,rubbish,108,"['rubbish', 'bin']","[108, 25]",,,,,,,,
37509,P30,P30_05,take lime,49:37.6,49:39.1,178653,178743,take,0,lime,140,['lime'],[140],,,,,,,,
37510,P30,P30_05,open cupboard,49:39.8,49:40.7,178787,178839,open,2,cupboard,8,['cupboard'],[8],,,,,,,,
37511,P30,P30_05,take plate,49:40.8,49:43.0,178845,178979,take,0,plate,4,['plate'],[4],,,,,,,,
37512,P30,P30_05,put plate,49:43.2,49:44.3,178992,179058,put,1,plate,4,['plate'],[4],,,,,,,,
37513,P30,P30_05,chop lime,49:46.7,49:49.4,179200,179361,chop,5,lime,140,['lime'],[140],"(4,5)","(4,5)",-1,-1,0,0,right,
37514,P30,P30_05,chop lime,49:49.8,49:52.3,179389,179539,chop,5,lime,140,['lime'],[140],"(4,5)","(4,5)",-1,-1,0,0,right,
37515,P30,P30_05,chop lime,49:52.7,49:56.4,179560,179785,chop,5,lime,140,['lime'],[140],"(4,5)","(4,5)",-1,-1,0,0,right,
37516,P30,P30_05,chop lime,49:55.3,50:01.7,179719,180103,chop,5,lime,140,['lime'],[140],"(4,5)","(4,5)",-1,-1,0,0,right,
37517,P30,P30_05,continue chopping lime,50:03.3,50:05.9,180199,180353,chop,5,lime,140,['lime'],[140],"(4,5)","(4,5)",-1,-1,0,0,right,
37518,P30,P30_05,pick up lime piece,50:06.8,50:07.6,180411,180458,pick-up,0,piece:lime,140,['piece:lime'],[140],,,,,,,,
37519,P30,P30_05,put lime piece in bin,50:17.7,50:19.5,181062,181170,put,1,piece:lime,140,"['piece:lime', 'bin']","[140, 25]",,,,,,,,
37520,P30,P30_05,turn tap on,50:20.4,50:23.9,181224,181433,turn,13,tap,3,['tap'],[3],,,,,,,,
37521,P30,P30_05,wash hands,50:23.6,50:24.7,181418,181480,wash,4,hand,12,['hand'],[12],,,,,,,,
37522,P30,P30_05,turn tap off,50:25.0,50:26.0,181498,181560,turn,13,tap,3,['tap'],[3],,,,,,,,
37523,P30,P30_05,fill box of carrots with water,50:27.1,50:32.4,181629,181942,fill,24,box,39,"['box', 'carrot', 'water']","[39, 40, 17]",,,,,,,,
37524,P30,P30_05,empty water from box of carrots,50:32.5,50:34.2,181952,182049,empty,18,water,17,"['water', 'box', 'carrot']","[17, 39, 40]",,,,,,,,
37525,P30,P30_05,fill box of carrots with water,50:34.3,50:38.3,182059,182300,fill,24,box,39,"['box', 'carrot', 'water']","[39, 40, 17]",,,,,,,,
37526,P30,P30_05,put lid on box of carrots,50:38.7,50:44.0,182322,182639,put,1,lid,11,"['lid', 'box', 'carrot']","[11, 39, 40]",,,,,,,,
37527,P30,P30_05,put box of carrots in fridge,50:45.8,50:49.9,182746,182997,put,1,box,39,"['box', 'carrot', 'fridge']","[39, 40, 10]",,,,,,,,
37528,P30,P30_05,close fridge,50:50.4,50:51.5,183026,183091,close,3,fridge,10,['fridge'],[10],,,,,,,,
37529,P30,P30_05,stir food,50:51.6,50:58.8,183097,183528,stir,6,food,37,['food'],[37],"(4,5)",,-1,-1,0,0,right,
37530,P30,P30_05,close cupboard,50:58.3,50:59.2,183497,183551,close,3,cupboard,8,['cupboard'],[8],,,,,,,,
37531,P30,P30_05,sample food,51:00.4,51:10.5,183624,184230,sample,39,food,37,['food'],[37],,,,,,,,
37532,P30,P30_05,take food bits,51:15.9,51:17.6,184557,184659,take,0,bit:food,37,['bit:food'],[37],,,,,,,,
37533,P30,P30_05,put food bits in bin,51:16.5,51:19.9,184591,184794,put,1,bit:food,37,"['bit:food', 'bin']","[37, 25]",,,,,,,,
37534,P30,P30_05,turn top on,51:21.1,51:24.9,184864,185092,turn,13,top,78,['top'],[78],,,,,,,,
37535,P30,P30_05,empty bottle,51:25.0,51:27.1,185098,185225,empty,18,bottle,28,['bottle'],[28],,,,,,,,
37536,P30,P30_05,fill up bottle,51:27.1,51:32.9,185227,185576,fill-up,24,bottle,28,['bottle'],[28],,,,,,,,
37537,P30,P30_05,fill up bottle,51:27.2,51:32.8,185232,185565,fill-up,24,bottle,28,['bottle'],[28],,,,,,,,
37538,P30,P30_05,put top on bottle,51:32.7,51:34.4,185562,185664,put,1,top,78,"['top', 'bottle']","[78, 28]",,,,,,,,
37539,P30,P30_05,put lid on bottle,51:33.0,51:34.0,185580,185641,put,1,lid,11,"['lid', 'bottle']","[11, 28]",,,,,,,,
37540,P30,P30_05,rinse bottle lid,51:34.5,51:36.1,185668,185769,rinse,4,lid:bottle,11,['lid:bottle'],[11],,,,,,,,
37541,P30,P30_05,turn top off,51:42.5,51:43.1,186150,186189,turn,13,top,78,['top'],[78],,,,,,,,
37542,P30,P30_05,take bottles,51:43.6,51:44.6,186215,186276,take,0,bottle,28,['bottle'],[28],,,,,,,,
37543,P30,P30_05,put bottle in fridge,51:45.7,51:47.7,186342,186462,put,1,bottle,28,"['bottle', 'fridge']","[28, 10]",,,,,,,,
37544,P30,P30_05,put bottle in fridge,51:47.7,51:48.4,186460,186505,put,1,bottle,28,"['bottle', 'fridge']","[28, 10]",,,,,,,,
37545,P30,P30_05,close fridge,51:48.6,51:49.5,186516,186570,close,3,fridge,10,['fridge'],[10],,,,,,,,
37546,P30,P30_05,take carrot skinner,51:51.9,51:52.6,186712,186757,take,0,skinner:carrot,86,['skinner:carrot'],[86],,,,,,,,
37547,P30,P30_05,put carrot skinner in drying rack,51:52.3,52:05.9,186739,187555,put,1,skinner:carrot,86,"['skinner:carrot', 'rack:drying']","[86, 61]",,,,,,,,
37548,P30,P30_05,wash carrot skinner,51:54.2,52:00.0,186849,187201,wash,4,skinner:carrot,86,['skinner:carrot'],[86],,,,,,,,
37549,P30,P30_05,rinse carrot skinner,52:00.1,52:04.0,187207,187441,rinse,4,skinner:carrot,86,['skinner:carrot'],[86],,,,,,,,
37550,P30,P30_05,empty washing out bowl,52:05.8,52:08.3,187551,187696,empty-out,18,bowl,6,['bowl'],[6],,,,,,,,
37551,P30,P30_05,rinse washing out bowl,52:08.4,52:11.1,187702,187868,rinse-out,4,bowl,6,['bowl'],[6],,,,,,,,
37552,P30,P30_05,wipe surface,52:12.8,52:15.8,187968,188146,wipe,4,surface,78,['surface'],[78],,,,,,,,
37553,P30,P30_05,rinse sponge,52:15.0,52:16.7,188103,188200,rinse,4,sponge,21,['sponge'],[21],,,,,,,,
37554,P30,P30_05,rinse sponge,52:16.8,52:18.6,188206,188318,rinse,4,sponge,21,['sponge'],[21],,,,,,,,
37555,P30,P30_05,wipe surface,52:18.8,52:21.8,188326,188511,wipe,4,surface,78,['surface'],[78],,,,,,,,
37556,P30,P30_05,continue wiping surface,52:21.9,52:25.1,188513,188704,wipe,4,surface,78,['surface'],[78],,,,,,,,
37557,P30,P30_05,continue wiping surface,52:25.0,52:27.5,188698,188850,wipe,4,surface,78,['surface'],[78],,,,,,,,
37558,P30,P30_05,rinse sponge,52:27.0,52:28.7,188821,188923,rinse,4,sponge,21,['sponge'],[21],,,,,,,,
37559,P30,P30_05,empty washing out bowl,52:28.1,52:29.4,188884,188961,empty-out,18,bowl,6,['bowl'],[6],,,,,,,,
37560,P30,P30_05,turn off top,52:29.9,52:31.2,188991,189070,turn-off,15,top,78,['top'],[78],,,,,,,,
37561,P30,P30_05,dry hands,52:32.4,52:34.9,189144,189292,dry,11,hand,12,['hand'],[12],,,,,,,,
37562,P30,P30_05,put lid in washing out bowl,52:35.4,52:37.0,189325,189420,put-out,1,lid,11,"['lid', 'bowl']","[11, 6]",,,,,,,,
37563,P30,P30_05,stir food,52:39.2,52:43.4,189554,189807,stir,6,food,37,['food'],[37],"(4,5)",,-1,-1,0,0,right,
37564,P30,P30_05,continue stirring food,52:43.5,52:46.5,189813,189987,stir,6,food,37,['food'],[37],"(4,5)","(4,5)",-1,-1,0,0,right,
37565,P30,P30_05,rearrange line pieces,52:47.6,52:52.4,190056,190344,rearrange,35,piece:lime,140,['piece:lime'],[140],,,,,,,,
37566,P30,P30_05,move bowl of carrots,52:53.7,52:56.0,190422,190558,move,9,bowl,6,"['bowl', 'carrot']","[6, 40]",,,,,,,,
37567,P30,P30_05,open fridge,52:56.6,52:57.6,190593,190656,open,2,fridge,10,['fridge'],[10],,,,,,,,
37568,P30,P30_05,take hummus,52:57.8,53:00.4,190668,190822,take,0,hummus,192,['hummus'],[192],,,,,,,,
37569,P30,P30_05,close fridge,53:00.2,53:02.3,190809,190935,close,3,fridge,10,['fridge'],[10],,,,,,,,
37570,P30,P30_05,open hummus,53:02.4,53:03.6,190941,191019,open,2,hummus,192,['hummus'],[192],,,,,,,,
37571,P30,P30_05,dip carrot in hummus,53:06.0,53:07.5,191160,191248,dip,107,carrot,40,"['carrot', 'hummus']","[40, 192]",,,,,,,,
37572,P30,P30_05,eat carrot,53:07.5,53:08.3,191247,191295,eat,67,carrot,40,['carrot'],[40],,,,,,,,
37573,P30,P30_05,dip carrot in hummus,53:08.4,53:09.7,191301,191382,dip,107,carrot,40,"['carrot', 'hummus']","[40, 192]",,,,,,,,
37574,P30,P30_05,eat carrot,53:10.7,53:12.4,191439,191543,eat,67,carrot,40,['carrot'],[40],,,,,,,,
37575,P30,P30_05,put carrot in bowl,53:13.4,53:14.3,191603,191657,put,1,carrot,40,"['carrot', 'bowl']","[40, 6]",,,,,,,,
37576,P30,P30_05,stir food,53:14.4,53:26.1,191663,192364,stir,6,food,37,['food'],[37],"(4,5)",,-1,-1,0,0,right,
37577,P30,P30_05,sample rice,53:50.7,53:52.6,193844,193959,sample,39,rice,44,['rice'],[44],,,,,,,,
37578,P30,P30_05,put spoon in pan,53:55.4,53:56.7,194123,194203,put,1,spoon,7,"['spoon', 'pan']","[7, 1]",,,,,,,,
37579,P30,P30_06,open fridge,00:02.6,00:04.0,157,238,open,2,fridge,10,['fridge'],[10],,,,,,,,
37580,P30,P30_06,put hummus,00:04.2,00:06.4,252,382,put,1,hummus,192,['hummus'],[192],,,,,,,,
37581,P30,P30_06,close fridge,00:07.0,00:08.0,420,482,close,3,fridge,10,['fridge'],[10],,,,,,,,
37582,P30,P30_06,move plate,00:09.4,00:10.6,565,633,move,9,plate,4,['plate'],[4],,,,,,,,
37583,P30,P30_06,take bowl,00:09.5,00:10.7,569,640,take,0,bowl,6,['bowl'],[6],,,,,,,,
37584,P30,P30_06,put bowl,00:10.8,00:11.7,646,699,put,1,bowl,6,['bowl'],[6],,,,,,,,
37585,P30,P30_06,take plate,00:11.5,00:13.2,687,790,take,0,plate,4,['plate'],[4],,,,,,,,
37586,P30,P30_06,remove lines from plate into bin,00:13.7,00:17.1,820,1024,remove,10,plate,4,['plate'],"[4, 4, 25]",,,,,,,,
37587,P30,P30_06,scrape rice into bin,00:16.4,00:21.0,985,1258,scrape,26,rice,44,"['rice', 'bin']","[44, 25]",,,,,,,,
37588,P30,P30_06,continue scraping rice into bin,00:20.7,00:25.8,1242,1551,scrape,26,rice,44,"['rice', 'bin']","[44, 25]",,,,,,,,
37589,P30,P30_06,pick up rubbish from floor,00:27.2,00:29.4,1631,1762,pick-up,0,rubbish,108,"['rubbish', 'floor']","[108, 139]",,,,,,,,
37590,P30,P30_06,put rubbish in bin,00:29.5,00:30.9,1768,1855,put,1,rubbish,108,"['rubbish', 'bin']","[108, 25]",,,,,,,,
37591,P30,P30_06,rinse plate,00:32.0,00:39.7,1918,2380,rinse,4,plate,4,['plate'],[4],,,,,,,,
37592,P30,P30_06,put plate,00:36.9,00:42.5,2214,2548,put,1,plate,4,['plate'],[4],,,,,,,,
37593,P30,P30_06,close top,00:39.2,00:40.6,2353,2437,close,3,top,78,['top'],[78],,,,,,,,
37594,P30,P30_06,put washing up liquid in bowl,00:42.6,00:45.8,2554,2749,put-up,1,liquid,71,"['liquid', 'bowl']","[71, 6]",,,,,,,,
37595,P30,P30_06,wash fork,00:46.0,00:53.8,2760,3228,wash,4,fork,18,['fork'],[18],,,,,,,,
37596,P30,P30_06,rinse fork,00:54.1,00:56.2,3244,3373,rinse,4,fork,18,['fork'],[18],,,,,,,,
37597,P30,P30_06,turn off tap,00:56.5,00:58.2,3388,3491,turn-off,15,tap,3,['tap'],[3],,,,,,,,
37598,P30,P30_06,put fork on side,00:58.1,00:59.9,3483,3595,put,1,fork,18,"['fork', 'side']","[18, 78]",,,,,,,,
37599,P30,P30_06,dry hands,01:01.1,01:03.6,3666,3813,dry,11,hand,12,['hand'],[12],,,,,,,,
37600,P30,P30_06,dry scissors,01:04.2,01:05.7,3851,3939,dry,11,scissors,76,['scissors'],[76],,,,,,,,
37601,P30,P30_06,dry knife,01:06.7,01:09.2,4003,4150,dry,11,knife,5,['knife'],[5],,,,,,,,
37602,P30,P30_06,put knife,01:09.7,01:10.2,4179,4212,put,1,knife,5,['knife'],[5],,,,,,,,
37603,P30,P30_06,dry spoon,01:10.1,01:12.4,4209,4343,dry,11,spoon,7,['spoon'],[7],,,,,,,,
37604,P30,P30_06,dry carrot peeler,01:12.8,01:15.4,4366,4525,dry,11,peeler:carrot,86,['peeler:carrot'],[86],,,,,,,,
37605,P30,P30_06,dry forks,01:15.5,01:18.7,4531,4719,dry,11,fork,18,['fork'],[18],,,,,,,,
37606,P30,P30_06,put forks,01:18.7,01:22.1,4719,4928,put,1,fork,18,['fork'],[18],,,,,,,,
37607,P30,P30_06,dry spoon,01:22.2,01:24.3,4934,5055,dry,11,spoon,7,['spoon'],[7],,,,,,,,
37608,P30,P30_06,put spoon,01:24.2,01:25.0,5052,5099,put,1,spoon,7,['spoon'],[7],,,,,,,,
37609,P30,P30_06,dry bag clip,01:25.0,01:28.1,5097,5287,dry,11,clip:bag,189,['clip:bag'],[189],,,,,,,,
37610,P30,P30_06,open drawer,01:28.2,01:29.7,5293,5380,open,2,drawer,9,['drawer'],[9],,,,,,,,
37611,P30,P30_06,put bag clip,01:29.1,01:32.1,5344,5525,put,1,clip:bag,189,['clip:bag'],[189],,,,,,,,
37612,P30,P30_06,close drawer,01:30.9,01:32.9,5454,5572,close,3,drawer,9,['drawer'],[9],,,,,,,,
37613,P30,P30_06,take mug,01:33.3,01:34.5,5596,5668,take,0,mug,23,['mug'],[23],,,,,,,,
37614,P30,P30_06,dry mug,01:34.2,01:37.3,5649,5839,dry,11,mug,23,['mug'],[23],,,,,,,,
37615,P30,P30_06,continue drying mug,01:37.4,01:39.2,5845,5950,dry,11,mug,23,['mug'],[23],,,,,,,,
37616,P30,P30_06,put mug,01:39.0,01:40.9,5939,6054,put,1,mug,23,['mug'],[23],,,,,,,,
37617,P30,P30_06,take mug,01:40.3,01:43.2,6021,6192,take,0,mug,23,['mug'],[23],,,,,,,,
37618,P30,P30_06,dry mug,01:42.9,01:46.8,6172,6407,dry,11,mug,23,['mug'],[23],,,,,,,,
37619,P30,P30_06,continue drying mug,01:46.7,01:48.2,6399,6490,dry,11,mug,23,['mug'],[23],,,,,,,,
37620,P30,P30_06,put mug,01:47.9,01:49.6,6475,6576,put,1,mug,23,['mug'],[23],,,,,,,,
37621,P30,P30_06,take plate,01:49.4,01:51.1,6565,6666,take,0,plate,4,['plate'],[4],,,,,,,,
37622,P30,P30_06,dry plate,01:51.2,01:52.8,6672,6765,dry,11,plate,4,['plate'],[4],,,,,,,,
37623,P30,P30_06,open cupboard,01:52.4,01:53.2,6745,6792,open,2,cupboard,8,['cupboard'],[8],,,,,,,,
37624,P30,P30_06,put plate,01:53.6,01:54.6,6814,6877,put,1,plate,4,['plate'],[4],,,,,,,,
37625,P30,P30_06,take jug holder,01:55.8,01:57.1,6946,7026,take,0,holder:jug,182,['holder:jug'],[182],,,,,,,,
37626,P30,P30_06,dry jug holder,01:57.0,02:05.4,7019,7522,dry,11,holder:jug,182,['holder:jug'],[182],,,,,,,,
37627,P30,P30_06,put jug holder,02:04.6,02:05.8,7477,7548,put,1,holder:jug,182,['holder:jug'],[182],,,,,,,,
37628,P30,P30_06,take jug,02:05.9,02:06.7,7554,7599,take,0,jug,105,['jug'],[105],,,,,,,,
37629,P30,P30_06,dry jug,02:06.8,02:10.9,7606,7852,dry,11,jug,105,['jug'],[105],,,,,,,,
37630,P30,P30_06,put jug in jug holder,02:10.6,02:14.9,7835,8095,put,1,jug,105,"['jug', 'holder:jug']","[105, 182]",,,,,,,,
37631,P30,P30_06,take lime squeezer,02:16.2,02:17.1,8172,8229,take,0,squeezer:lime,244,['squeezer:lime'],[244],,,,,,,,
37632,P30,P30_06,continue drying lime squeezer,02:16.4,02:28.0,8182,8881,dry,11,squeezer:lime,244,['squeezer:lime'],[244],,,,,,,,
37633,P30,P30_06,dry lime squeezer,02:17.5,02:28.1,8247,8884,dry,11,squeezer:lime,244,['squeezer:lime'],[244],,,,,,,,
37634,P30,P30_06,put lime squeezer,02:28.1,02:29.2,8887,8952,put,1,squeezer:lime,244,['squeezer:lime'],[244],,,,,,,,
37635,P30,P30_06,take lime squeezer,02:29.2,02:30.5,8952,9027,take,0,squeezer:lime,244,['squeezer:lime'],[244],,,,,,,,
37636,P30,P30_06,dry lime squeezer,02:31.3,02:34.2,9078,9250,dry,11,squeezer:lime,244,['squeezer:lime'],[244],,,,,,,,
37637,P30,P30_06,put lime squeezer,02:34.2,02:36.3,9250,9379,put,1,squeezer:lime,244,['squeezer:lime'],[244],,,,,,,,
